2320,80.088716,38.843968,-780.342346,134.881348
2330,80.753110,39.025067,-778.953339,136.496962
2340,77.570965,37.399176,-776.621027,131.317220
2350,77.536466,37.281178,-772.790051,131.608324
2360,76.893934,36.806961,-767.034406,131.066455
2370,78.295960,38.017920,-770.952002,131.690289
2380,76.390962,36.879654,-777.192242,129.113712
2390,76.214625,36.583418,-771.230847,129.533247
2400,77.621565,37.351177,-775.028424,131.651189
2410,77.352663,37.434811,-779.720038,130.460439
2420,76.320480,37.072768,-783.684552,128.213422
2430,76.534496,36.847480,-794.610974,129.641345
2440,77.479211,37.183658,-801.131000,131.648066
2450,77.081631,36.696228,-794.620502,131.969270
2460,75.474601,35.985736,-791.050226,128.992708
2470,74.692179,35.419641,-789.794275,128.275807
2480,74.818109,35.527493,-788.781519,128.339442
2490,75.198124,35.548839,-784.457117,129.549427
2500,74.570359,35.343526,-777.586505,128.164150
2510,75.666924,35.763832,-783.089978,130.400005
2520,76.614102,36.596616,-783.323358,130.780539
2530,77.064952,37.123212,-786.672198,130.516886
2540,75.900935,36.204770,-787.762848,129.694669
2550,74.451357,34.847266,-788.868768,129.384074
2560,74.725493,34.946891,-789.904541,129.962321
2570,75.581493,35.799200,-796.101685,129.953962
2580,74.754756,35.370498,-798.087244,128.620565
2590,75.639111,35.196111,-795.268420,132.159103
2600,75.068525,35.382086,-790.473083,129.653213
2610,74.209712,34.524586,-788.687366,129.654789
2620,74.257926,34.542563,-789.521887,129.752800
2630,73.685953,34.376428,-789.874017,128.398831
2640,73.735150,34.432611,-791.543427,128.369983
2650,73.820702,34.375542,-793.738025,128.838067
2660,73.520740,35.026355,-793.461847,125.669738
2670,74.616783,35.030702,-798.341071,129.292462
2680,73.252983,34.443544,-805.816156,126.678738
2690,73.310144,34.204456,-812.733472,127.643175
2700,72.929631,33.578408,-803.892126,128.491093
2710,74.650969,34.883312,-795.357678,129.907654
2720,74.400259,34.616727,-798.109375,129.951403
2730,74.594736,34.908655,-797.748291,129.627770
2740,73.191927,34.113705,-791.925629,127.620982
2750,72.368612,33.100620,-784.852570,128.277126
2760,72.472051,33.565110,-790.515906,127.054742
2770,73.339248,34.316297,-788.808008,127.447137
2780,72.837658,33.827256,-786.756873,127.412148
2790,71.474587,32.945099,-785.746765,125.812466
2800,72.364111,33.683970,-787.569659,126.308562
2810,72.675272,33.861890,-788.222009,126.750526
2820,73.806155,33.958385,-786.492859,130.204255
2830,73.278162,33.857134,-783.206293,128.792736
2840,72.359171,33.117551,-787.313391,128.181018
2850,72.470469,33.053395,-791.951233,128.750405
2860,71.568068,32.595048,-793.659869,127.264528
2870,72.579276,33.280123,-789.807220,128.364484
2880,72.769806,33.553531,-792.790723,128.078276
2890,72.899974,33.435346,-798.587683,128.886795
2900,70.490084,32.157493,-797.654938,125.116447
2910,72.190908,33.348567,-800.444305,126.806322
2920,70.356920,32.064735,-799.664429,124.975066
2930,72.850095,33.620537,-802.338403,128.090730
2940,71.912657,32.832779,-802.619818,127.590855
2950,71.677834,32.859427,-803.264240,126.717139
2960,70.780271,32.344276,-801.267316,125.449091
2970,72.956281,33.586011,-803.975018,128.554313
2980,71.377382,32.604395,-809.107159,126.546263
2990,72.103782,33.131688,-811.779742,127.201041
3000,71.107015,32.074468,-813.062720,127.398274
3010,70.455433,31.581805,-808.143884,126.884941
3020,70.628195,32.167810,-802.264178,125.527066
3030,70.602301,32.208085,-809.245227,125.283232
3040,70.137134,31.941941,-813.779401,124.604704
3050,71.479940,32.607195,-812.384589,126.867865
3060,69.711081,31.762570,-805.306323,123.810680
3070,70.983648,31.823819,-802.303546,127.858417
3080,68.968602,31.094766,-808.873877,123.549869
3090,71.004309,32.028977,-802.586993,127.242480
3100,69.398928,31.176979,-798.126141,124.746072
3110,70.365581,31.805288,-793.961060,125.887770
3120,71.513306,32.021044,-792.017358,129.000813
3130,69.974197,32.292611,-800.774872,122.936035
3140,70.150236,31.943782,-799.967181,124.688284
3150,69.055898,31.395139,-793.974933,122.889276
3160,70.836790,32.028582,-794.196387,126.713364
3170,68.372618,29.998261,-806.896539,125.224862
3180,68.017916,30.392733,-808.834033,122.721159
3190,67.906039,30.295186,-804.866760,122.686613
3200,69.146663,31.074348,-800.041010,124.240910
3210,69.210575,31.014144,-794.804010,124.672082
3220,69.434364,31.477147,-799.388232,123.859425
3230,68.601506,31.121419,-804.398657,122.252292
3240,70.047762,31.347112,-801.864154,126.329284
3250,69.953254,31.475606,-807.149805,125.568323
3260,70.215677,31.462534,-812.230206,126.469706
3270,69.093216,30.843525,-811.775830,124.793050
3280,68.984921,30.897542,-810.123944,124.257512
3290,69.579868,31.240870,-805.022083,125.113248
3300,69.453329,31.354799,-812.993347,124.285122
3310,70.671333,32.250829,-810.554974,125.366492
3320,69.951043,31.529580,-813.244800,125.360721
3330,68.352344,30.539158,-827.408807,123.285921
3340,68.939932,31.142787,-829.715796,123.224760
3350,68.766725,30.592414,-830.805078,124.478348
3360,69.707080,31.444687,-827.343976,124.783492
3370,68.716421,30.484764,-821.534924,124.700400
3380,66.094780,29.128676,-818.244220,120.492861
3390,67.532505,29.997481,-810.448370,122.415247
3400,68.031367,30.222009,-803.624274,123.352442
3410,67.051103,29.579591,-806.830902,122.215597
3420,68.036498,30.477456,-813.272089,122.485896
3430,66.817999,29.381492,-810.151343,122.087846
3440,65.788038,29.004142,-808.403168,119.918301
3450,67.317183,29.652650,-805.655103,122.862922
3460,66.636883,28.981465,-806.915820,122.828334
3470,66.446790,29.008458,-803.687811,122.115478
3480,66.180968,28.555775,-801.283728,122.746361
3490,65.406519,28.268481,-799.935760,121.127000
3500,64.876728,28.262955,-799.881549,119.379634
3510,66.648658,29.446609,-803.120312,121.329762
3520,67.041168,29.772536,-801.422388,121.557359
3530,66.709282,29.411019,-802.268524,121.653312
3540,68.684005,30.481418,-797.976672,124.682027
3550,66.155255,29.124133,-801.219141,120.766340
3560,66.584963,29.445851,-803.654449,121.118186
3570,66.446362,29.167311,-812.267084,121.555944
3580,67.442402,29.383220,-814.314636,124.149551
3590,66.322017,28.943351,-815.247217,121.878059
3600,66.803137,29.106869,-814.528534,122.939129
3610,66.281656,28.723346,-814.595862,122.479046
3620,65.901668,28.502762,-817.118250,121.939288
3630,66.997188,29.461619,-813.193304,122.407917
3640,65.134510,28.340260,-812.190686,119.940194
3650,66.642928,29.123906,-802.346765,122.388914
3660,64.937341,28.170000,-803.381201,119.879861
3670,66.153219,28.857014,-804.178888,121.640080
3680,66.453347,28.972046,-806.737653,122.248540
3690,107.546893,67.677956,-811.077856,130.192859
3700,161.918438,109.472942,-1289.117920,170.521243
3710,119.112234,72.283221,-1625.403577,150.678696
3720,100.592526,56.290779,-1667.418225,142.114423
3730,93.878927,49.870946,-1611.227576,141.322499
3740,88.647593,45.326180,-1528.226550,139.310617
3750,86.522552,43.083619,-1462.070776,139.922873
3760,82.989938,40.298943,-1406.159924,137.616113
3770,79.759671,38.013766,-1354.588000,134.637715
3780,79.653464,37.669802,-1310.968665,135.575636
3790,78.358994,37.075492,-1268.397852,133.383679
3800,79.541245,37.857020,-1226.574158,134.858832
3810,77.687639,36.413420,-1196.469788,133.592488
3820,75.869043,35.346449,-1168.482361,131.180368
3830,75.257726,34.602454,-1145.514807,131.699187
3840,73.314061,33.320523,-1128.862793,129.548911
3850,74.944677,34.470108,-1107.481982,131.223617
3860,72.897975,33.164519,-1094.318213,128.797121
3870,73.480053,33.472433,-1078.802808,129.762716
3880,73.568530,33.565499,-1061.336267,129.805651
3890,71.576237,32.390505,-1056.152051,127.098587
3900,70.954985,32.025277,-1043.664185,126.286807
3910,70.460780,31.253305,-1030.244214,127.257431
3920,71.428440,32.017279,-1021.047095,127.967039
3930,71.434661,32.182660,-1014.807410,127.457307
3940,70.897825,31.780187,-1013.400275,127.014116
3950,71.482179,32.136250,-1006.520251,127.798026
3960,69.845952,30.744698,-998.331024,127.009738
3970,70.373611,31.115720,-985.990295,127.572997
3980,69.821851,30.361368,-974.582227,128.286331
3990,69.372344,30.548317,-964.934973,126.196970
4000,69.669156,30.567035,-957.941504,127.147262
4010,70.012067,30.846979,-959.204822,127.352938
4020,70.265478,30.636258,-952.126117,128.923640
4030,69.503505,30.620856,-949.360925,126.444288
4040,69.623848,30.523017,-943.714453,127.190385
4050,69.056618,30.305492,-942.471973,126.028844
4060,67.426362,29.538988,-939.696973,123.158918
4070,69.971459,30.564663,-930.500879,128.254313
4080,68.608691,30.142248,-925.335590,125.137022
4090,67.117135,29.470504,-925.723199,122.403021
4100,67.387964,29.268952,-917.849036,124.003872
4110,67.782576,29.507540,-913.321130,124.539047
4120,66.375518,28.848939,-910.630884,122.053151
4130,67.578669,29.345570,-908.003790,124.416980
4140,66.782587,28.866047,-910.770935,123.352557
4150,66.902299,28.751216,-907.409882,124.145570
4160,67.394089,29.309323,-907.596674,123.923890
4170,66.878433,28.625073,-903.628204,124.499100
4180,67.891086,29.190760,-901.514673,125.996033
4190,67.001741,29.108301,-898.084174,123.317847
4200,66.827530,28.934380,-891.057184,123.340304
4210,67.995011,29.464996,-890.933191,125.463603
4220,66.863233,29.088421,-888.905084,122.953020
4230,66.520120,28.626965,-889.338324,123.346053
4240,65.366988,27.777033,-887.598212,122.341180
4250,64.494683,27.259669,-882.091357,121.176408
4260,66.129575,27.903463,-873.978711,124.507102
4270,64.334526,27.300119,-872.818805,120.538624
4280,65.189142,27.459265,-866.292120,122.878611
4290,65.119787,27.693818,-867.133521,121.862781
4300,64.854060,27.492161,-865.675781,121.654073
4310,66.563216,28.292995,-863.115851,124.690350
4320,65.305575,27.724833,-860.414044,122.401088
4330,66.372438,28.433462,-858.708752,123.600884
4340,65.091551,27.418580,-862.745526,122.700742
4350,65.162453,27.836914,-862.462122,121.543584
4360,65.774090,28.041312,-856.408380,122.921223
4370,66.424803,28.074203,-850.727319,124.999570
4380,64.470498,27.256407,-856.566772,121.191743
4390,64.213214,26.666864,-856.945782,122.298009
4400,63.829059,26.788424,-851.735083,120.629661
4410,65.127271,27.783438,-850.061469,121.645898
4420,64.246244,27.120307,-852.379388,120.911852
4430,63.691570,26.639903,-855.590228,120.653584
4440,63.991654,26.866934,-850.685474,120.913445
4450,63.274112,26.547120,-842.542438,119.614827
4460,65.724840,27.780575,-839.127948,123.683785
4470,62.971994,26.039087,-838.182745,120.315741
4480,65.168044,27.892001,-838.490979,121.458498
4490,63.804696,26.932316,-837.808533,120.115234
4500,63.725748,27.016592,-837.047662,119.573688
4510,62.326251,26.573292,-833.197540,116.399203
4520,62.730193,26.615391,-831.621478,117.610596
4530,62.704418,26.034988,-830.218347,119.464036
4540,64.043334,26.758929,-823.158801,121.537482
4550,63.918565,26.994921,-820.091101,120.345172
4560,63.844742,27.110772,-820.317871,119.712167
4570,64.915440,27.595946,-827.561383,121.639772
4580,65.068982,27.570887,-825.017688,122.243587
4590,64.218638,27.334975,-818.644623,120.216722
4600,62.948014,26.446282,-822.561877,118.930562
4610,61.802962,25.430414,-823.450677,118.496984
4620,61.372142,25.199408,-820.508563,117.840741
4630,62.767322,26.026240,-818.997272,119.740276
4640,61.836361,25.970918,-820.301837,116.817132
4650,62.435701,25.672554,-818.694025,119.814837
4660,62.741624,26.061490,-822.605682,119.525089
4670,63.637467,26.500462,-820.580597,121.054747
4680,61.851713,25.421220,-823.808820,118.688943
4690,60.174162,24.411408,-825.238422,116.458382
4700,60.792780,24.962080,-819.087695,116.705370
4710,62.008138,25.524129,-816.334119,118.892244
4720,63.820428,26.614148,-811.466101,121.316041
4730,61.660179,25.710295,-812.889221,117.123310
4740,60.362416,24.543229,-814.256866,116.683099
4750,61.634740,25.110295,-809.465784,119.049923
4760,61.731675,25.252596,-810.715637,118.894540
4770,60.812144,25.234634,-814.425891,115.876941
4780,60.817450,24.846136,-812.520642,117.195972
4790,60.397495,25.027325,-812.648230,115.191730
4800,61.152896,24.733384,-809.519110,118.699975
4810,62.671711,26.061731,-810.413190,119.331885
4820,61.715751,25.343087,-807.348676,118.551047
4830,61.257341,24.733035,-807.346216,119.056525
4840,60.439639,24.897458,-814.249365,115.759766
4850,60.243213,24.398043,-810.722864,116.781483
4860,61.645397,25.447874,-806.560651,117.969869
4870,60.559187,24.669649,-809.791290,116.932481
4880,60.625683,24.956466,-810.112268,116.197012
4890,60.694787,24.240876,-807.001758,118.823023
4900,62.134824,25.719193,-804.973663,118.702184
4910,60.975664,24.999052,-807.114240,117.231657
4920,60.822946,25.047015,-806.992517,116.563123
4930,62.019821,25.366002,-809.834686,119.479945
4940,61.799035,25.570395,-813.259180,118.051265
4950,59.019749,24.028922,-815.456512,113.917897
4960,60.516006,24.906483,-810.374847,115.997156
4970,60.830729,24.972882,-810.631226,116.824046
4980,60.729345,24.848451,-811.496033,116.897991
4990,59.915343,24.397045,-810.670990,115.692086
5000,61.839773,25.781536,-805.406799,117.509428
5010,61.613815,25.099186,-801.589093,119.043462
5020,60.135740,24.250849,-807.031610,116.926192
5030,60.171435,24.287465,-807.774939,116.920642
5040,61.044829,25.143717,-804.684601,116.988086
5050,59.846014,24.241412,-809.256677,115.984484
5060,58.820499,23.610169,-811.992615,114.661121
5070,59.968592,24.344208,-812.500989,116.039606
5080,58.529035,23.738889,-814.025146,113.253735
5090,58.161384,23.163903,-811.071667,113.954692
5100,60.453075,24.227205,-806.512042,118.064523
5110,58.634376,23.271206,-809.251959,115.179722
5120,59.299251,23.700367,-805.247076,115.978784
5130,60.672529,24.772438,-803.537769,116.988505
5140,59.316916,23.877482,-800.057202,115.464585
5150,58.107038,23.294310,-796.143506,113.388611
5160,60.481877,25.169329,-797.419739,115.050424
5170,59.893528,24.599158,-803.627765,114.969135
5180,59.494981,24.355774,-803.843243,114.451202
5190,58.733877,23.713802,-804.679150,114.051314
5200,59.052918,23.600700,-799.857965,115.507862
5210,56.783804,22.570896,-798.737604,111.380564
5220,57.742870,23.065890,-792.016846,112.949869
5230,59.857524,24.085659,-787.913251,116.613169
5240,59.316532,23.824159,-791.643994,115.669090
5250,58.533881,23.157131,-793.147076,115.278674
5260,59.051285,23.908953,-792.794757,114.498450
5270,59.338743,24.225581,-794.622430,114.395132
5280,58.996565,24.116191,-800.012842,113.601199
5290,58.366424,23.734608,-799.630157,112.773945
5300,57.876710,23.096508,-797.345288,113.276183
5310,57.420467,23.107748,-795.441547,111.724252
5320,58.284999,23.558689,-791.655139,113.115509
5330,58.466026,23.391191,-795.787421,114.263486
5340,58.489530,23.076255,-794.926770,115.394492
5350,58.469896,23.441995,-796.809406,114.103632
5360,57.443181,22.726838,-794.595288,113.072491
5370,56.646166,22.401488,-791.843353,111.509445
5380,58.193995,23.049452,-789.967291,114.515247
5390,58.334226,23.184429,-786.692322,114.543678
5400,57.408579,22.729220,-786.373804,112.976610
5410,56.656356,22.076498,-792.263196,112.625311
5420,57.385355,22.865729,-796.346960,112.410923
5430,58.298578,23.382493,-788.963525,113.757069
5440,58.538745,23.708147,-783.182477,113.491383
5450,57.733008,23.055137,-781.363501,112.988349
5460,59.315333,23.637823,-781.608606,116.319668
5470,57.863164,23.044735,-781.863104,113.455216
5480,57.955679,23.398969,-785.354993,112.571181
5490,57.474903,22.821899,-787.425262,112.885258
5500,57.079437,22.830337,-785.797345,111.544340
5510,57.356578,23.322639,-785.615430,110.827743
5520,58.173927,23.063181,-788.711420,114.406774
5530,57.445542,22.645611,-793.917218,113.353375
5540,56.346798,22.394722,-790.598706,110.538251
5550,57.631007,23.334472,-787.989709,111.695148
5560,56.997186,22.613216,-787.651117,111.987723
5570,57.989145,23.212574,-782.594495,113.313248
5580,57.665839,23.169252,-787.178027,112.364692
5590,58.053445,23.237671,-789.846222,113.419752
5600,58.157066,23.226605,-789.420087,113.803467
5610,57.722078,23.076301,-788.067529,112.859027
5620,57.421494,22.884832,-787.022400,112.498794
5630,57.293677,22.882777,-790.297345,112.068667
5640,56.656487,22.176615,-788.917584,112.303174
5650,57.487323,22.814310,-785.522205,112.958298
5660,57.626907,23.543102,-788.159247,110.985480
5670,56.811342,22.589243,-789.934125,111.440546
5680,56.699449,22.483191,-788.017786,111.427464
5690,56.582897,22.278889,-790.376965,111.712099
5700,56.850523,22.191223,-785.676410,112.912072
5710,57.436036,22.789761,-783.514618,112.875862
5720,56.964827,22.400415,-782.083704,112.607757
5730,55.627552,21.819563,-786.721710,110.070882
5740,55.487033,21.517974,-786.256842,110.609332
5750,55.482800,21.815396,-788.476324,109.596424
5760,55.984970,21.823234,-786.084253,111.252166
5770,55.744649,21.786897,-784.554333,110.577322
5780,55.429627,21.836095,-780.664575,109.376218
5790,55.557088,21.594428,-771.106329,110.638508
5800,56.714619,21.966950,-774.645679,113.243405
5810,55.719056,21.382388,-778.781775,111.859614
5820,56.421671,22.145674,-782.549261,111.644820
5830,56.506252,21.984962,-782.394220,112.462979
5840,55.521303,21.768744,-783.229266,109.897764
5850,55.884879,22.040976,-781.033331,110.209561
5860,56.615647,22.436376,-777.772974,111.338323
