60,215.863922,58.692844,0.802420
61,215.876862,63.785435,1.069883
62,215.889542,83.503014,0.794240
63,215.902969,23.837940,0.836297
64,215.916504,29.363506,0.796866
65,215.929932,22.650560,0.737954
66,215.943420,29.717606,0.769276
67,215.957184,36.181091,0.779482
68,215.970901,30.636778,0.764351
69,215.984940,23.277122,0.765014
70,215.999191,19.135664,0.760280
71,216.013702,24.776882,0.797924
72,216.028519,43.403397,0.765358
73,216.043350,20.567654,0.763709
74,216.058456,38.448616,0.894221
75,216.073685,65.504700,0.799999
76,216.089539,22.845407,0.771929
77,216.105621,36.239582,0.776171
78,216.121841,28.310074,0.825974
79,216.138184,100.001862,1.152804
80,216.155502,67.582458,0.795918
81,216.172836,41.682232,0.923959
82,216.190262,34.650661,0.984259
83,216.207870,54.571564,0.831245
84,216.226379,52.702568,1.011984
85,216.245544,34.116730,1.027474
86,216.265198,98.695625,1.058442
87,216.284637,30.970116,0.881056
88,216.304764,41.456532,0.991907
89,216.325256,36.492565,0.969570
90,216.346313,31.750372,0.866736
91,216.367767,43.260754,0.993854
92,216.389725,46.198792,0.985068
93,216.411911,31.128538,0.936272
94,216.434647,35.547634,0.906298
95,216.458206,38.152863,0.990872
96,216.482437,25.072899,0.947338
97,216.507156,58.076275,1.069973
98,216.532730,75.969742,1.055120
99,216.558365,64.391060,1.066973
100,216.584473,50.954823,0.947043
101,216.611389,53.414455,1.075660
102,216.639114,42.986713,0.964107
103,216.667374,42.797943,0.982780
104,216.696335,49.533566,1.019467
105,216.725769,45.541939,0.921685
106,216.755783,50.768101,1.040655
107,216.786514,43.476990,0.961263
108,216.817688,60.148155,0.933006
109,216.849121,69.273232,1.026702
110,216.881332,51.018833,1.000072
111,216.914169,35.181358,0.936979
112,216.947311,42.141270,1.025306
113,216.981262,30.139982,1.058872
114,217.015869,53.560741,1.073474
115,217.050735,52.302338,0.992977
116,217.086105,70.782326,1.104827
117,217.121643,117.485992,1.086482
118,217.157333,91.184898,1.055297
119,217.193176,75.930222,1.102053
120,217.229843,45.022709,1.051772
121,217.266724,53.775955,1.015312
122,217.303589,61.647591,1.015439
123,217.340652,34.060658,0.981552
124,217.377716,45.614777,1.050593
125,217.414749,48.620003,0.964472
126,217.451675,38.104790,0.935169
127,217.488602,36.988838,0.988746
128,217.525253,34.803692,0.939662
129,217.561813,40.950432,0.934883
130,217.598267,39.926849,0.943019
131,217.634567,84.234665,1.054514
132,217.670822,197.507797,1.218144
133,217.707184,196.323975,1.219820
134,217.744110,71.973038,1.121987
135,217.782196,146.727966,1.122370
136,217.820847,83.678932,1.078679
137,217.860153,68.495453,0.982664
138,217.899475,58.621181,0.965497
139,217.938751,46.993168,1.009896
140,217.977905,40.059494,0.948290
141,218.016876,41.238216,0.903646
142,218.055252,35.777218,0.860283
143,218.093262,27.775528,0.872509
144,218.130829,26.779240,0.882562
145,218.167847,28.787745,0.841405
146,218.204437,31.143435,0.789470
147,218.240494,35.729050,0.878814
148,218.275986,47.049835,0.830401
149,218.311096,42.427620,0.819436
150,218.345795,30.173223,0.796415
151,218.379868,30.409023,0.804262
152,218.413406,38.568058,0.792529
153,218.446167,45.983585,0.777793
154,218.478516,54.858955,0.755686
155,218.510178,55.355347,0.754892
156,218.541656,61.666126,0.774897
157,218.572540,51.184525,0.785855
158,218.603027,31.952805,0.771241
159,218.633301,40.799267,0.801399
160,218.663086,56.479923,0.833764
161,218.692551,47.154495,0.761790
162,218.722000,78.968918,0.775681
163,218.751099,127.666595,0.842294
164,218.780197,97.816666,0.827721
165,218.809372,49.532700,0.833700
166,218.838654,51.597443,0.808322
167,218.868195,56.577236,0.793880
168,218.897797,41.731586,0.790642
169,218.926834,42.993214,0.804444
170,218.955688,49.617542,0.789823
171,218.984604,39.410786,0.755756
172,219.013107,38.120178,0.718495
173,219.041199,53.829784,0.831643
174,219.069305,39.218105,0.763156
175,219.097336,40.604061,0.806164
176,219.125305,32.901585,0.830304
177,219.153061,44.802982,0.767261
178,219.180542,34.304485,0.892155
179,219.207840,26.707499,0.759315
180,219.235306,50.547913,0.778753
181,219.262589,166.709991,0.980720
182,219.290375,203.258270,1.102134
183,219.319183,126.858727,1.081656
184,219.349380,104.749260,1.077220
185,219.380341,93.550499,0.961278
186,219.411774,70.998383,0.951723
187,219.443726,53.884922,0.904092
188,219.475784,60.418224,0.898449
189,219.508286,46.962891,0.872781
190,219.541000,48.454182,0.912366
191,219.573898,48.378117,0.895119
192,219.606628,40.475819,0.993354
193,219.639008,47.711483,0.890600
194,219.671524,32.631538,0.866925
195,219.703552,27.719244,0.818993
196,219.735306,36.096462,0.758212
197,219.766632,33.381062,0.832497
198,219.797348,32.115849,0.815685
199,219.827866,38.940178,0.743207
200,219.857910,73.887726,0.838754
201,219.887680,145.861938,0.919108
202,219.917480,159.261002,0.891783
203,219.947296,41.771046,0.818724
204,219.977005,82.104813,0.808849
205,220.006866,37.144482,0.798108
206,220.036835,52.872791,0.747934
207,220.066345,44.296707,0.739174
208,220.095642,38.778732,0.731016
209,220.124573,41.589405,0.723131
210,220.152985,34.030621,0.744183
211,220.181152,39.681431,0.715031
212,220.209076,29.575792,0.806141
213,220.236633,30.971373,0.705201
214,220.263824,28.617563,0.686193
215,220.290421,29.298967,0.787811
216,220.316818,29.107351,0.749080
217,220.342789,29.131615,0.698905
218,220.368225,29.400681,0.777656
219,220.393356,30.028555,0.687340
220,220.417938,25.462080,0.660198
221,220.441940,62.657734,0.707070
222,220.465820,133.542847,0.809355
223,220.489853,93.640732,0.737375
224,220.514374,63.827251,0.819164
225,220.539154,40.220997,0.714735
226,220.563751,54.933502,0.743811
227,220.588043,39.934345,0.733835
228,220.612259,37.230446,0.668623
229,220.636551,47.566605,0.697682
230,220.660706,35.846249,0.709916
231,220.684830,35.782742,0.655596
232,220.709045,35.316906,0.711776
233,220.733078,37.543591,0.701738
234,220.757248,30.087746,0.679608
235,220.781357,36.806492,0.671367
236,220.805008,32.543869,0.676249
237,220.828339,29.382902,0.671441
238,220.851395,28.848677,0.658260
239,220.874115,23.595985,0.641497
240,220.896606,21.337896,0.671759
241,220.918930,25.811249,0.659945
242,220.941071,23.386208,0.658222
243,220.962784,54.888042,0.694850
244,220.984726,101.668846,0.800817
245,221.006744,191.348068,0.957009
246,221.029572,74.527908,0.861353
247,221.053192,53.309284,0.895426
248,221.077347,51.369816,0.840620
249,221.102036,52.611225,0.791505
250,221.126984,38.749901,0.814080
251,221.152100,39.392990,0.812886
252,221.177322,36.788956,0.783942
253,221.202820,34.392815,0.842157
254,221.228119,37.883251,0.767022
255,221.253448,33.288567,0.848413
256,221.278900,28.929274,0.804545
257,221.304047,37.864033,0.801230
258,221.329071,29.782846,0.787120
259,221.354141,26.659895,0.750005
260,221.378860,42.929020,0.793974
261,221.403290,40.937164,0.761627
262,221.427246,30.883930,0.733470
263,221.450912,29.613825,0.761645
264,221.474060,37.109005,0.750408
265,221.496750,25.989883,0.698578
266,221.519272,36.503635,0.734511
267,221.541382,27.289755,0.751945
268,221.563217,24.828587,0.677409
269,221.585129,32.619606,0.744103
270,221.606857,33.075592,0.698938
271,221.628250,64.160423,0.716063
272,221.649582,103.580284,0.773601
273,221.670868,106.211212,0.767837
274,221.692810,33.143017,0.687766
275,221.714874,61.724407,0.705851
276,221.737183,40.244839,0.719380
277,221.758942,45.089634,0.722252
278,221.780762,37.072468,0.702510
279,221.802490,38.506527,0.676732
280,221.824326,34.197575,0.675470
281,221.846207,29.315853,0.714105
282,221.868179,32.795155,0.661756
283,221.889893,25.266964,0.650027
284,221.911575,29.434938,0.708317
285,221.933441,27.593624,0.741885
286,221.955124,32.166088,0.700799
287,221.976181,27.342484,0.710170
288,221.997162,22.890553,0.676249
289,222.018188,27.710979,0.685385
290,222.038910,25.375134,0.691610
291,222.059479,29.749168,0.721233
292,222.079956,28.007496,0.685060
293,222.100311,35.472961,0.732724
294,222.120590,32.621769,0.694156
295,222.140579,23.884052,0.740891
296,222.160217,39.273155,0.708984
297,222.180176,45.064629,0.783466
298,222.200317,36.170605,0.770970
299,222.220276,34.545559,0.730322
300,222.240479,45.560001,0.762960
301,222.260666,31.573496,0.769566
302,222.280609,30.280060,0.777864
303,222.300430,35.554535,0.738864
304,222.320114,38.093639,0.853248
305,222.339905,29.789391,0.786124
306,222.359970,43.300110,0.781378
307,222.380035,37.791588,0.793392
308,222.400101,26.601233,0.790291
309,222.420074,36.042744,0.740204
310,222.440033,25.667814,0.727795
311,222.460251,33.001747,0.804863
312,222.480698,26.380203,0.760886
313,222.501236,27.292330,0.763434
314,222.521683,39.023838,0.853795
315,222.542191,32.054771,0.827170
316,222.562805,27.095629,0.804778
317,222.583817,29.609747,0.776551
318,222.604858,31.881901,0.838927
319,222.625916,42.657410,0.868094
320,222.646744,36.448505,0.791714
321,222.667267,27.529896,0.798654
322,222.687805,31.947344,0.833426
323,222.708664,40.354263,0.776734
324,222.729202,31.908453,0.830705
325,222.749741,47.872574,0.860391
326,222.770493,53.235489,0.827486
327,222.791229,46.476875,0.768153
328,222.812164,38.004181,0.846698
329,222.833069,25.344410,0.813951
330,222.854324,30.117632,0.765497
331,222.875702,44.841721,0.820821
332,222.896912,42.405090,0.797747
333,222.918381,36.622452,0.773353
334,222.939758,30.691544,0.806014
335,222.961243,28.388401,0.726801
336,222.982819,28.133991,0.764959
337,223.004532,39.477497,0.793003
338,223.025925,48.331150,0.760590
339,223.047424,45.392727,0.730224
340,223.068817,36.415264,0.753303
341,223.090454,26.647049,0.777404
342,223.112000,29.940702,0.730539
343,223.133224,23.891363,0.721635
344,223.154175,30.343782,0.741865
345,223.175095,32.158352,0.777485
346,223.195938,26.618519,0.746483
347,223.216965,29.718204,0.732811
348,223.237854,28.888157,0.736310
349,223.258682,30.057142,0.760102
350,223.279861,32.521221,0.729392
351,223.301132,26.666359,0.745894
352,223.322311,40.785240,0.809668
353,223.343628,53.159897,0.787031
354,223.365189,51.819626,0.847555
355,223.386932,56.802238,0.777111
356,223.408722,57.249889,0.829451
357,223.430801,40.469383,0.726392
358,223.452652,37.476910,0.760280
359,223.474518,37.037659,0.803666
360,223.496658,30.824392,0.737331
361,223.518433,34.974354,0.773774
362,223.539993,38.528576,0.773795
363,223.561676,25.222284,0.757815
364,223.583572,31.013536,0.718270
365,223.605057,30.902843,0.742974
366,223.626450,42.212883,0.731699
367,223.647827,41.581123,0.710757
368,223.669006,34.833389,0.786263
369,223.690384,52.658096,0.742230
370,223.711884,33.574528,0.775294
371,223.733154,34.663498,0.843426
372,223.754471,28.102842,0.748258
373,223.775833,35.305107,0.882708
374,223.797638,31.233702,0.869132
375,223.819199,29.522264,0.835841
376,223.840973,34.930809,0.863273
377,223.862793,40.976166,0.854045
378,223.884766,30.091665,0.825891
379,223.906677,30.198721,0.738144
380,223.928406,34.139351,0.814936
381,223.949966,39.372169,0.815965
382,223.971481,49.427101,0.810773
383,223.992798,39.669273,0.731733
384,224.013840,30.693499,0.773386
385,224.034836,33.087696,0.787453
386,224.055847,29.405085,0.744583
387,224.076797,30.579384,0.774078
388,224.097656,35.977890,0.758224
389,224.118210,34.091637,0.723681
390,224.139114,35.426662,0.742676
391,224.160080,34.663311,0.734141
392,224.180832,27.963396,0.736750
393,224.201401,38.593826,0.722540
394,224.221909,25.352245,0.710976
395,224.242371,29.182350,0.694276
396,224.262756,31.708681,0.719343
397,224.283264,32.078644,0.718931
398,224.303833,33.943844,0.748421
399,224.324295,28.381828,0.746951
400,224.344788,32.446724,0.690077
401,224.365280,27.957779,0.766597
402,224.385818,27.566088,0.713004
403,224.406357,29.060415,0.762358
404,224.427094,34.809090,0.746111
405,224.447647,27.137854,0.741612
406,224.468185,37.868031,0.745999
407,224.488480,35.685623,0.735062
408,224.509018,38.785183,0.737874
409,224.529633,42.120277,0.849162
410,224.550476,45.857330,0.791578
411,224.571762,36.803871,0.816603
412,224.593033,43.556015,0.755420
413,224.614273,37.653008,0.753491
414,224.635757,34.037003,0.785029
415,224.657501,40.590248,0.733782
416,224.679245,47.388309,0.773294
417,224.700897,36.055553,0.738604
418,224.722260,36.787281,0.716815
419,224.743912,22.043808,0.756486
420,224.765656,27.883350,0.725620
421,224.787262,26.194637,0.725454
422,224.809021,25.165543,0.730756
423,224.830582,30.712282,0.727559
424,224.852036,26.193892,0.714149
425,224.873444,33.184338,0.698111
426,224.894440,29.612095,0.698712
427,224.915161,29.979113,0.722954
428,224.935684,36.826984,0.700097
429,224.956161,43.958988,0.733340
430,224.976578,57.325569,0.730037
431,224.996948,52.511147,0.742810
432,225.017288,39.407764,0.722163
433,225.037643,36.793633,0.755090
434,225.057693,46.248688,0.763372
435,225.078171,44.107201,0.823566
436,225.098907,33.504555,0.751283
437,225.119644,33.744846,0.789252
438,225.140305,34.498291,0.832979
439,225.161255,30.836060,0.781586
440,225.182251,34.672104,0.825264
441,225.203262,30.057831,0.840439
442,225.224228,41.892719,0.814183
443,225.244949,30.719666,0.949415
444,225.265762,34.964264,0.849584
445,225.286392,34.672218,0.901299
446,225.306793,32.522099,0.927113
447,225.327087,32.734676,0.861115
448,225.347488,40.964123,0.847306
449,225.368088,35.560047,0.941355
450,225.388824,47.008583,0.896139
451,225.409882,46.588932,0.900986
452,225.430740,72.736923,0.935266
453,225.451599,55.423717,0.866682
454,225.472839,59.503384,0.904251
455,225.495270,41.984833,0.864529
456,225.517700,43.823582,0.825866
457,225.539948,49.406532,0.904468
458,225.561935,34.538570,0.891950
459,225.583893,45.105114,0.858577
460,225.606247,52.867786,0.943628
461,225.628830,56.289795,0.923179
462,225.651321,60.079311,0.986148
463,225.673828,45.962776,0.938484
464,225.696793,29.628872,0.884815
465,225.719620,41.301144,0.906932
466,225.742661,30.603853,0.896787
467,225.765533,38.876652,0.862520
468,225.788422,25.906067,0.906809
469,225.811005,35.140469,0.855906
470,225.833420,25.226019,0.862819
471,225.855743,33.827816,0.861067
472,225.877686,29.302286,0.867689
473,225.899429,36.449627,0.871108
474,225.921204,35.729515,0.906243
475,225.942688,34.750145,0.963128
476,225.963913,35.743618,0.824781
477,225.985260,39.239998,0.890927
478,226.006607,34.391762,0.929785
479,226.027908,36.030621,0.918956
480,226.048721,61.241032,0.955736
481,226.070023,57.613232,0.971220
482,226.091293,31.663694,0.909978
483,226.112671,53.896603,0.943328
484,226.134171,46.766567,0.897253
485,226.155838,37.014019,0.884781
486,226.177460,44.776741,0.895953
487,226.198929,38.630997,0.951378
488,226.220413,34.359497,0.906470
489,226.241989,33.898453,0.885673
490,226.263687,51.295269,0.930561
491,226.285263,51.885406,0.895586
492,226.307007,40.783154,0.858124
493,226.328537,45.705097,0.885539
494,226.349548,30.675680,0.837698
495,226.370453,33.401672,0.869154
496,226.391602,41.178864,0.937694
497,226.412430,30.584076,0.895550
498,226.433304,42.218357,0.893986
499,226.454514,52.990459,0.878597
500,226.475433,32.726826,0.850549
501,226.496277,56.120136,0.911276
502,226.517700,48.372330,0.896111
503,226.538879,32.473961,0.891840
504,226.559906,40.299835,0.884527
505,226.580841,35.038147,0.899656
506,226.601593,39.313240,0.892969
507,226.622360,39.717232,0.869430
508,226.643082,30.266502,0.893878
509,226.663879,43.941505,0.884553
510,226.684982,40.261417,0.910208
511,226.705780,29.794165,0.911253
512,226.726624,33.460884,0.907979
513,226.747635,30.740847,0.922295
514,226.768539,49.065521,0.941619
515,226.789230,43.197491,1.024439
516,226.810638,46.306454,0.991154
517,226.832581,47.038441,1.023805
518,226.853836,43.167770,0.983242
519,226.874817,64.135979,1.041446
520,226.896790,61.547318,0.974780
521,226.918442,38.393776,0.938051
522,226.939941,52.027454,1.021348
523,226.961456,52.208107,0.994993
524,226.983536,58.213284,0.962393
525,227.005356,48.053730,1.058481
526,227.026947,41.475281,1.085623
527,227.048828,84.955055,1.089468
528,227.071671,59.714081,1.131626
529,227.093887,53.262070,1.101749
530,227.115631,46.350002,1.135184
531,227.137604,39.188747,1.105507
532,227.160233,37.796642,1.079821
533,227.183228,37.750233,1.140522
534,227.206375,30.863289,1.052946
535,227.229431,32.590946,1.086770
536,227.252472,33.328148,1.066638
537,227.275116,29.642334,1.072670
538,227.297836,38.839550,1.067681
539,227.320435,35.596489,1.067233
540,227.342926,40.200756,1.195859
541,227.365631,49.835533,1.099830
542,227.388458,32.976242,1.015461
543,227.410904,39.955318,1.124396
544,227.433350,32.470592,1.087260
545,227.455383,30.426844,1.000510
546,227.477219,34.581684,1.055037
547,227.499298,30.665976,1.088850
548,227.521622,44.829872,1.125104
549,227.543472,38.968952,1.030553
550,227.565186,43.652504,1.098326
551,227.586807,54.607349,1.041553
552,227.608170,33.934299,1.065489
553,227.629364,40.027916,1.039661
554,227.650894,32.483154,1.022459
555,227.672592,40.323692,1.032634
556,227.694122,28.230158,1.112942
557,227.715790,40.527592,1.094823
558,227.737808,30.623472,1.011642
559,227.759399,34.343155,1.104778
560,227.780655,34.188828,1.062328
561,227.801788,46.161816,1.045859
562,227.822891,28.241402,1.049116
563,227.843964,38.494148,1.075435
564,227.865051,30.435192,1.044115
565,227.886093,37.813808,1.148007
566,227.907410,36.933792,1.082959
567,227.928955,32.741982,1.063746
568,227.950150,35.088047,1.111981
569,227.971390,41.806904,1.051878
570,227.992935,37.254799,1.081434
571,228.014389,41.018299,1.036049
572,228.035538,32.842270,1.006543
573,228.056610,43.533474,1.097524
574,228.078522,33.049034,1.063492
575,228.100143,32.897697,1.047904
576,228.121704,53.644733,1.048392
577,228.142822,65.034248,1.088996
578,228.164291,56.584713,1.038160
579,228.185745,52.565655,1.073779
580,228.207275,73.207062,1.106456
581,228.229568,34.375847,1.090953
582,228.251572,51.917351,1.079051
583,228.273193,32.959518,1.031725
584,228.294739,37.254227,1.088991
585,228.316879,32.227768,1.085444
586,228.338959,34.526520,1.075692
587,228.360992,26.969439,1.100252
588,228.382721,51.307308,1.165311
589,228.404327,38.704720,1.098881
590,228.426346,38.316357,1.198763
591,228.448563,38.112114,1.136949
592,228.470291,37.666061,1.201320
593,228.491653,38.645721,1.111875
594,228.513306,49.835274,1.238403
595,228.535629,50.910927,1.160281
596,228.557175,44.480026,1.176776
597,228.578308,58.052731,1.186465
598,228.599487,33.275711,1.111177
599,228.620682,37.329014,1.207301
600,228.641876,32.210590,1.044123
601,228.662964,45.651249,1.196523
602,228.684586,41.683956,1.127857
603,228.706192,42.439552,1.112971
604,228.727798,45.695530,1.116831
605,228.749252,33.294945,1.110372
606,228.770523,35.920410,1.107435
607,228.791611,39.867931,1.202003
608,228.812408,40.957397,1.166033
609,228.833176,43.112049,1.103206
610,228.854309,49.059212,1.207504
611,228.875809,50.776997,1.122699
612,228.896622,54.769741,1.098177
613,228.917313,42.098652,1.097583
614,228.938095,69.458496,1.314820
615,228.959671,59.941628,1.163101
616,228.981903,70.505211,1.185349
617,229.004211,45.187366,1.265176
618,229.026001,50.513866,1.190338
619,229.048233,40.058182,1.180153
620,229.070847,44.694099,1.251485
621,229.093735,34.959324,1.235100
622,229.116669,39.423866,1.173549
623,229.139572,51.520096,1.351051
624,229.162399,50.386501,1.218687
625,229.185196,43.528885,1.174762
626,229.207779,44.165421,1.343930
627,229.230484,44.840984,1.200763
628,229.253479,42.686504,1.178574
629,229.276276,32.745930,1.214179
630,229.298416,43.182583,1.231101
631,229.320740,29.285044,1.135681
632,229.342880,52.356804,1.298819
633,229.365189,40.021328,1.208185
634,229.387711,41.661091,1.274393
635,229.410477,37.575359,1.172811
636,229.432678,40.227715,1.187031
637,229.454361,29.744211,1.212926
638,229.475815,45.920036,1.213431
639,229.497482,35.517559,1.198476
640,229.519409,44.339645,1.137971
641,229.540955,46.704517,1.198035
642,229.561951,38.623920,1.172405
643,229.582825,64.393349,1.227986
644,229.603958,47.016670,1.156958
645,229.624893,40.802456,1.176784
646,229.645508,41.096836,1.127549
647,229.666519,35.614513,1.099164
648,229.687698,42.536030,1.129289
649,229.708832,31.404879,1.122504
650,229.729736,40.645775,1.086687
651,229.750671,32.828171,1.138928
652,229.771591,40.533710,1.120635
653,229.792282,40.781193,1.071724
654,229.813095,30.770559,1.140469
655,229.833786,33.463177,1.114102
656,229.854507,33.885792,1.151121
657,229.875595,34.755833,1.144789
658,229.896957,40.707958,1.155330
659,229.918518,60.671452,1.096664
660,229.939804,31.130238,1.166857
661,229.960571,51.397129,1.105057
662,229.981323,32.339214,1.092902
663,230.001938,33.959206,1.072842
664,230.022034,31.569576,1.057469
665,230.041962,34.890934,1.089645
666,230.062164,37.905178,1.240445
667,230.083084,72.736465,1.142314
668,230.104645,57.480473,1.150521
669,230.125656,39.621738,1.222973
670,230.145721,34.125412,1.137917
671,230.165695,40.030567,1.200432
672,230.186417,31.714399,1.137487
673,230.207428,37.344563,1.162935
674,230.228180,31.015429,1.084368
675,230.248642,36.004070,1.100565
676,230.269348,63.784439,1.231562
677,230.290085,44.155842,1.125978
678,230.311172,38.532196,1.181737
679,230.332550,36.665321,1.199008
680,230.354034,49.038067,1.111185
681,230.375412,43.132423,1.196953
682,230.396667,68.470772,1.195509
683,230.418198,42.585144,1.132943
684,230.439819,58.192890,1.220496
685,230.461853,50.039875,1.231319
686,230.483627,34.269543,1.119336
687,230.505173,45.979385,1.231388
688,230.526382,45.136951,1.098145
689,230.548004,29.378038,1.101836
690,230.569489,42.351486,1.097629
691,230.590790,32.090843,1.073148
692,230.612000,35.136871,1.099136
693,230.633347,33.415424,1.093983
694,230.654266,34.868725,1.085383
695,230.674866,42.895180,1.117415
696,230.695328,30.807198,1.167405
697,230.715714,54.099518,1.121751
698,230.736847,30.996471,1.151800
699,230.757751,58.822506,1.183908
700,230.778061,46.681610,1.165739
701,230.798370,32.459770,1.211409
702,230.818619,38.956474,1.102377
703,230.838699,31.545641,1.153238
704,230.858536,34.916527,1.199251
705,230.878189,35.684353,1.058664
706,230.897781,29.550756,1.101372
707,230.917297,35.700169,1.130399
708,230.936981,42.830936,1.102407
709,230.957184,34.983566,1.080796
710,230.977051,47.177299,1.115382
711,230.996674,33.099720,1.118817
712,231.016144,50.239578,1.108127
713,231.035309,35.341843,1.181217
714,231.054733,39.211254,1.102916
715,231.074265,33.248642,1.165722
716,231.093918,55.730110,1.294208
717,231.113678,61.640224,1.179298
718,231.134155,42.851723,1.225747
719,231.154556,55.004547,1.181045
720,231.174118,55.155556,1.303209
721,231.193375,63.793659,1.148586
722,231.213470,57.818016,1.261650
723,231.234253,42.398651,1.205003
724,231.254318,74.039047,1.196341
725,231.274200,40.283638,1.274697
726,231.293900,61.375736,1.157936
727,231.313812,70.957527,1.258059
728,231.334152,48.018547,1.221171
729,231.354843,52.658623,1.152137
730,231.376114,38.074017,1.152485
731,231.397141,50.081429,1.144859
732,231.417923,33.256763,1.168645
733,231.438507,38.864544,1.128199
734,231.458923,42.343788,1.127121
735,231.479568,32.194008,1.125831
736,231.500381,44.046345,1.145271
737,231.521545,35.678341,1.194338
738,231.542755,38.970627,1.132434
739,231.563934,49.233746,1.186679
740,231.585190,44.087547,1.212794
741,231.606476,82.715714,1.309891
742,231.627579,46.244560,1.392675
743,231.648148,89.986954,1.293113
744,231.669250,61.050339,1.446938
745,231.690948,50.897568,1.329437
746,231.712616,61.409698,1.330109
747,231.734039,51.822994,1.406694
748,231.755600,47.165630,1.391477
749,231.777802,38.419353,1.267498
750,231.800278,41.805614,1.316243
751,231.823120,44.454517,1.271648
752,231.845428,35.004066,1.202387
753,231.867828,37.751965,1.299011
754,231.890121,30.807381,1.338897
755,231.912323,35.346786,1.193747
756,231.934555,39.166950,1.320358
757,231.957458,27.730272,1.237218
758,231.980011,28.487129,1.123531
759,232.001663,28.884245,1.140496
760,232.022522,30.649122,1.204943
761,232.043121,29.092758,1.177822
762,232.064087,33.737766,1.115992
763,232.085022,28.638824,1.175668
764,232.105774,29.521839,1.194798
765,232.126495,44.777622,1.136862
766,232.147736,42.024189,1.171523
767,232.168991,39.229584,1.216512
768,232.189743,42.300549,1.110273
769,232.209671,50.711582,1.173468
770,232.230225,26.677477,1.159291
771,232.251099,57.763428,1.131900
772,232.271835,37.367908,1.198434
773,232.292313,37.924580,1.129823
774,232.312546,75.261238,1.293864
775,232.332321,37.709042,1.248538
776,232.352600,49.880978,1.189849
777,232.373016,40.723026,1.184553
778,232.393173,40.667522,1.235642
779,232.413391,35.143986,1.159024
780,232.433990,34.650627,1.123266
781,232.454437,37.140717,1.142511
782,232.474442,36.858829,1.171435
783,232.494278,41.702030,1.194130
784,232.514496,35.184784,1.138083
785,232.534576,35.239895,1.221392
786,232.554306,32.642807,1.158459
787,232.574203,42.522388,1.217928
788,232.594635,54.949772,1.304133
789,232.615036,43.723263,1.193879
790,232.635117,62.685665,1.184610
791,232.655426,33.891361,1.180618
792,232.674973,54.714497,1.296581
793,232.694489,44.339069,1.288602
794,232.714310,40.705967,1.191443
795,232.734497,42.985222,1.282849
796,232.754501,39.345364,1.396990
797,232.774261,38.203411,1.239902
798,232.794540,50.869946,1.290206
799,232.815292,50.137932,1.417992
800,232.835526,32.417610,1.373499
801,232.855392,44.653721,1.233942
802,232.875946,43.471233,1.415313
803,232.896713,36.626343,1.391676
804,232.916367,38.792515,1.366082
805,232.935989,42.092503,1.292382
806,232.956009,37.113155,1.317045
807,232.976379,32.254192,1.312510
808,232.996552,37.764851,1.178248
809,233.016174,30.931669,1.192740
810,233.035553,29.894690,1.182163
811,233.055054,37.357010,1.253949
812,233.075317,32.462547,1.149755
813,233.095642,41.064125,1.181289
814,233.115540,34.911682,1.185322
815,233.135086,36.201973,1.175366
816,233.154938,34.573528,1.124670
817,233.174438,34.530952,1.192235
818,233.193893,42.143787,1.174837
819,233.213760,31.858288,1.140741
820,233.233856,44.700882,1.082078
821,233.253296,32.123268,1.190844
822,233.272064,41.486465,1.108696
823,233.290970,36.460243,1.127676
