10,479.537270,352.065773,-889.562421,632.909711
20,294.903871,212.571622,-1557.333130,403.874564
30,255.265877,200.796786,-1394.248975,265.374188
40,234.708535,189.611885,-1228.091370,219.342780
50,229.891251,187.399419,-1078.168860,207.068303
60,231.878826,189.922070,-942.810608,205.069716
70,224.124023,183.470313,-873.223340,198.902443
80,224.326902,183.785143,-819.529736,198.611148
90,215.478177,176.320177,-762.010284,191.979951
100,215.311532,175.761249,-735.832037,194.072247
110,210.882678,171.264644,-712.815344,194.526097
120,200.860423,161.979773,-684.556793,190.980458
130,196.581949,157.404521,-651.335583,192.630450
140,199.467317,160.160724,-634.418219,193.360860
150,190.042496,151.476486,-598.568500,189.837196
160,185.021062,146.834761,-557.449377,188.144247
170,182.566439,144.666725,-526.545660,186.865829
180,176.973492,139.751094,-495.305722,183.635455
190,184.309880,146.553693,-471.898010,186.421460
200,178.968464,141.438925,-454.110480,185.377147
210,179.404848,141.678963,-442.824640,186.415289
220,173.278110,136.274435,-427.321063,182.881750
230,176.880975,139.121396,-409.541333,186.750200
240,172.218444,135.028674,-390.906638,183.994305
250,169.664720,133.134164,-381.408932,180.745728
260,172.594567,135.025591,-386.047647,185.914642
270,169.258504,132.077688,-392.235043,183.942894
280,171.253669,133.637317,-387.682596,186.143333
290,167.032297,129.972938,-369.747263,183.448048
300,164.552348,127.514947,-361.642282,183.378787
310,162.201514,125.466580,-363.731015,181.855994
320,162.388913,125.290273,-363.874286,183.673833
330,164.774912,126.963593,-371.397592,187.199588
340,160.495816,123.506735,-370.863742,183.091084
350,157.100086,120.516296,-356.689893,181.135497
360,159.753125,122.427616,-358.081046,184.837131
370,153.461753,117.290945,-354.073230,179.083673
380,156.130275,119.155277,-351.833688,183.115823
390,154.980594,118.155345,-353.977829,182.356351
400,151.982383,115.799706,-350.586633,179.160448
410,153.911993,116.946856,-342.725287,183.112059
420,153.222005,116.314268,-337.978152,182.848799
430,149.662824,113.342442,-333.821521,179.932802
440,149.418526,113.108312,-332.189850,179.890111
450,148.914020,112.506726,-339.947635,180.336728
460,147.425774,111.435992,-349.805811,178.199872
470,148.734263,112.014814,-353.846353,181.828009
480,145.412944,109.218670,-357.105280,179.185840
490,144.686224,108.497065,-364.409689,179.123746
500,141.618265,106.113343,-368.563672,175.681790
510,143.222795,106.904549,-365.802832,179.762207
520,142.559701,106.292006,-379.140842,179.442763
530,140.681632,104.971358,-382.141946,176.640654
540,141.424402,105.080508,-385.989090,179.789510
550,137.392334,101.664202,-410.189749,176.589716
560,137.995369,101.857926,-415.294077,178.610739
570,136.030582,100.015831,-426.235318,177.942577
580,136.252016,100.005505,-431.251462,179.076306
590,130.497259,95.558282,-442.849167,172.480634
600,136.092449,99.753848,-444.585721,179.470062
610,130.511536,95.208601,-456.437509,174.232484
620,133.890082,97.600922,-466.112393,179.115219
630,131.180353,95.584274,-479.064160,175.585071
640,126.728605,91.772950,-484.497345,172.355792
650,127.643259,92.311130,-492.788019,174.196703
660,126.416587,91.090423,-499.344421,174.134096
670,125.712109,90.522759,-502.721649,173.433148
680,124.648937,89.488628,-509.386890,173.254599
690,124.769569,89.432385,-519.028009,174.090773
700,121.163295,86.371605,-525.676154,171.330069
710,121.144974,86.278407,-519.445020,171.735608
720,119.635840,84.874490,-527.255945,171.170468
730,118.007588,84.131780,-531.888208,166.719594
740,115.378043,81.766745,-534.119714,165.385896
750,121.956044,86.953403,-536.045300,172.332967
760,118.517105,83.762637,-547.877771,171.032942
770,117.022712,82.376415,-555.868170,170.452138
